# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1453.61612 4.726552 0.059247 0.661068 -0.280266 0.001493 0.518044 0.808133 0.0000068775 0.0000105396 -0.0000196259 0.0000167189 -0.0000308054 0.0000576012 0.0042961164 0.0016609458 0.0000288934 0.0033414870 0.0001283895 0.0015057372
1453.64933 4.845492 0.109812 0.644335 -0.273104 0.000341 0.536350 0.798588 0.0000069188 0.0000102115 -0.0000198837 0.0000156090 -0.0000300541 0.0000587652 0.0042571964 0.0016993876 0.0000280975 0.0034199004 0.0001303482 0.0015082866
1453.68250 4.961241 0.164011 0.624905 -0.265206 -0.000975 0.555561 0.788046 0.0000069101 0.0000098179 -0.0000200810 0.0000144594 -0.0000292210 0.0000600193 0.0042100831 0.0017330782 0.0000285205 0.0035018379 0.0001314627 0.0015088263
1453.71558 5.080300 0.212600 0.601168 -0.257796 -0.001932 0.574842 0.776592 0.0000069215 0.0000094473 -0.0000202895 0.0000133772 -0.0000283603 0.0000611630 0.0041580800 0.0017669399 0.0000287682 0.0035766743 0.0001336209 0.0015072991
1453.74884 5.183903 0.274067 0.582766 -0.248692 -0.000244 0.593494 0.765452 0.0000069917 0.0000089843 -0.0000206217 0.0000119899 -0.0000271278 0.0000625223 0.0041132706 0.0018032601 0.0000280343 0.0036550693 0.0001364693 0.0015064686
1453.81510 5.377319 0.409579 0.542541 -0.225278 0.003745 0.630846 0.742475 0.0000067572 0.0000076470 -0.0000207983 0.0000090350 -0.0000241103 0.0000658314 0.0039898340 0.0018464170 0.0000270406 0.0037882470 0.0001395923 0.0015046697
1453.84825 5.462893 0.496248 0.518423 -0.213819 0.003833 0.649519 0.729652 0.0000064601 0.0000069559 -0.0000205642 0.0000078492 -0.0000227030 0.0000673723 0.0039269311 0.0018653670 0.0000268530 0.0038510020 0.0001415713 0.0015020737
1453.88138 5.541515 0.584425 0.500095 -0.204024 0.003993 0.667140 0.716437 0.0000062180 0.0000063789 -0.0000203597 0.0000068849 -0.0000214331 0.0000686592 0.0038464697 0.0018705554 0.0000269068 0.0039108181 0.0001417973 0.0015016622
1453.91460 5.623305 0.666650 0.480432 -0.196359 0.004206 0.683814 0.702726 0.0000060665 0.0000059383 -0.0000202488 0.0000061378 -0.0000203532 0.0000696608 0.0037700796 0.0018661606 0.0000250971 0.0039718777 0.0001438490 0.0015021127
1453.98089 5.748526 0.863031 0.448802 -0.188249 0.003192 0.714427 0.673904 0.0000060055 0.0000054356 -0.0000203114 0.0000052179 -0.0000188664 0.0000706854 0.0035964220 0.0018920268 0.0000279596 0.0040702439 0.0001435535 0.0014935700
1454.01414 5.813712 0.957573 0.434970 -0.186925 0.004389 0.727708 0.659910 0.0000061959 0.0000053395 -0.0000206746 0.0000048862 -0.0000182687 0.0000709125 0.0034965388 0.0018638933 0.0000270196 0.0041005331 0.0001439747 0.0014891235
1454.04731 5.877687 1.051008 0.418366 -0.186801 0.006033 0.739808 0.646338 0.0000064843 0.0000052940 -0.0000211781 0.0000045939 -0.0000177078 0.0000710109 0.0034155972 0.0018510666 0.0000262088 0.0041511341 0.0001446116 0.0014869355
1454.08045 5.938989 1.146385 0.401976 -0.187461 0.007955 0.750718 0.633417 0.0000068224 0.0000052730 -0.0000217380 0.0000043355 -0.0000171854 0.0000710121 0.0033365731 0.0018375117 0.0000256190 0.0042011804 0.0001446482 0.0014855663
1454.11362 5.994546 1.245489 0.384988 -0.188024 0.009406 0.760928 0.620924 0.0000071155 0.0000052359 -0.0000222138 0.0000041035 -0.0000167020 0.0000710035 0.0032560016 0.0018219704 0.0000245147 0.0042478453 0.0001459247 0.0014858608
1454.14677 6.037242 1.350416 0.370402 -0.187945 0.010710 0.770717 0.608734 0.0000073510 0.0000051527 -0.0000226067 0.0000038540 -0.0000161785 0.0000710804 0.0031694752 0.0018030161 0.0000227910 0.0042898136 0.0001473629 0.0014855661
1454.18001 6.090561 1.448885 0.352787 -0.186083 0.011536 0.780520 0.596681 0.0000074088 0.0000049826 -0.0000227496 0.0000035864 -0.0000156142 0.0000713660 0.0030841099 0.0017719372 0.0000214349 0.0043229855 0.0001481201 0.0014863979
1454.21302 6.142277 1.548064 0.334380 -0.182382 0.011570 0.790583 0.584450 0.0000072885 0.0000047226 -0.0000226458 0.0000032892 -0.0000149767 0.0000718549 0.0030017254 0.0017499552 0.0000190022 0.0043652900 0.0001497860 0.0014845800
1454.24629 6.184030 1.653785 0.318054 -0.176765 0.010524 0.801151 0.571665 0.0000069686 0.0000043856 -0.0000222459 0.0000029849 -0.0000142986 0.0000725406 0.0029234599 0.0017231884 0.0000176168 0.0044080461 0.0001508601 0.0014852096
1454.27937 6.225061 1.759574 0.304032 -0.169945 0.008581 0.811574 0.558920 0.0000065052 0.0000040327 -0.0000216032 0.0000027220 -0.0000136925 0.0000733533 0.0028448369 0.0016889327 0.0000160517 0.0044419693 0.0001515105 0.0014855726
1454.31258 6.260812 1.867553 0.287406 -0.163047 0.006568 0.821440 0.546452 0.0000060339 0.0000036955 -0.0000209082 0.0000024825 -0.0000131071 0.0000741533 0.0027664739 0.0016538587 0.0000142629 0.0044764499 0.0001527395 0.0014857736
1454.37888 6.329313 2.083569 0.262668 -0.153485 0.003838 0.838842 0.522276 0.0000054578 0.0000032368 -0.0000200200 0.0000021330 -0.0000121686 0.0000752723 0.0026142518 0.0015761877 0.0000105542 0.0045346284 0.0001549450 0.0014864180
1454.41210 6.357343 2.195006 0.254254 -0.150341 0.002159 0.846373 0.510926 0.0000052545 0.0000030969 -0.0000196851 0.0000020368 -0.0000118961 0.0000756386 0.0025409208 0.0015363252 0.0000087254 0.0045633622 0.0001561515 0.0014860602
1454.44528 6.381556 2.306633 0.245461 -0.147989 -0.000539 0.853406 0.499797 0.0000050696 0.0000030244 -0.0000193696 0.0000020159 -0.0000118525 0.0000759516 0.0024674592 0.0014924490 0.0000068751 0.0045861458 0.0001570877 0.0014867089
1454.47848 6.402422 2.420459 0.237533 -0.145356 -0.002060 0.859405 0.490194 0.0000049030 0.0000029208 -0.0000190831 0.0000019504 -0.0000116645 0.0000762731 0.0023956917 0.0014467113 0.0000048042 0.0046051312 0.0001576378 0.0014866365
1454.54475 6.433971 2.642071 0.228160 -0.141623 -0.001880 0.869733 0.472763 0.0000047742 0.0000027109 -0.0000189014 0.0000017429 -0.0000110025 0.0000767983 0.0022560876 0.0013502321 0.0000011240 0.0046321434 0.0001590202 0.0014872723
1454.61109 6.452087 2.870931 0.222226 -0.141877 0.001132 0.877456 0.458193 0.0000050015 0.0000026021 -0.0000193803 0.0000015500 -0.0000103183 0.0000769718 0.0021268557 0.0012503243 -0.0000026200 0.0046496922 0.0001603963 0.0014881026
1454.64427 6.456829 2.984233 0.221437 -0.142932 0.000752 0.880318 0.452338 0.0000050943 0.0000026265 -0.0000195607 0.0000015494 -0.0000103126 0.0000769353 0.0020628483 0.0011967256 -0.0000043686 0.0046533353 0.0001613208 0.0014887327
1454.71062 6.459406 3.220174 0.222316 -0.148893 -0.010109 0.884537 0.441953 0.0000051933 0.0000031004 -0.0000197033 0.0000020563 -0.0000120207 0.0000765508 0.0019408272 0.0010871743 -0.0000080693 0.0046556191 0.0001625935 0.0014903587
1454.74378 6.455928 3.339443 0.223755 -0.152653 -0.017670 0.885864 0.437754 0.0000052210 0.0000034311 -0.0000197135 0.0000024690 -0.0000132374 0.0000762243 0.0018817841 0.0010302945 -0.0000099395 0.0046534454 0.0001632082 0.0014912267
1454.77696 6.448794 3.458889 0.226020 -0.155593 -0.024121 0.886630 0.434851 0.0000052246 0.0000037048 -0.0000196846 0.0000028497 -0.0000142624 0.0000759527 0.0018245486 0.0009721713 -0.0000118313 0.0046470768 0.0001637762 0.0014920893
1454.81013 6.437885 3.578381 0.228719 -0.157417 -0.026690 0.886549 0.434211 0.0000052716 0.0000038453 -0.0000197603 0.0000030316 -0.0000147255 0.0000758358 0.0017696072 0.0009133586 -0.0000137363 0.0046365517 0.0001641361 0.0014929036
1454.87655 6.403957 3.819905 0.235683 -0.156265 -0.022702 0.886100 0.435767 0.0000053298 0.0000037087 -0.0000199260 0.0000028031 -0.0000141640 0.0000762263 0.0016660103 0.0007932683 -0.0000177698 0.0046028039 0.0001642358 0.0014943702
1454.90975 6.382129 3.941217 0.240406 -0.154008 -0.019318 0.885904 0.437130 0.0000052855 0.0000035332 -0.0000198911 0.0000025808 -0.0000135873 0.0000766039 0.0016165774 0.0007313712 -0.0000197994 0.0045815022 0.0001643289 0.0014951137
1454.97609 6.330292 4.188225 0.251750 -0.149659 -0.013964 0.885411 0.439834 0.0000051565 0.0000032314 -0.0000197302 0.0000022393 -0.0000126484 0.0000772970 0.0015253265 0.0006078155 -0.0000240098 0.0045306193 0.0001640511 0.0014965468
1455.00917 6.299516 4.309503 0.256734 -0.148206 -0.011944 0.884663 0.441887 0.0000051246 0.0000031286 -0.0000197003 0.0000021229 -0.0000123090 0.0000775579 0.0014811929 0.0005433523 -0.0000261781 0.0045037577 0.0001639224 0.0014973349
1455.04238 6.265641 4.431918 0.262005 -0.147264 -0.010607 0.883801 0.443957 0.0000050980 0.0000030650 -0.0000196739 0.0000020554 -0.0000121101 0.0000777642 0.0014411980 0.0004812504 -0.0000281654 0.0044726275 0.0001639459 0.0014982688
1455.10868 6.188460 4.675762 0.274264 -0.143688 -0.004763 0.881860 0.449058 0.0000050361 0.0000027932 -0.0000196254 0.0000017577 -0.0000111559 0.0000783345 0.0013681130 0.0003568155 -0.0000321782 0.0044006741 0.0001635749 0.0015001765
1455.14186 6.145273 4.799112 0.281177 -0.141040 -0.000878 0.880849 0.451897 0.0000049808 0.0000026058 -0.0000195580 0.0000015686 -0.0000104952 0.0000786930 0.0013354958 0.0002955709 -0.0000341281 0.0043619137 0.0001633867 0.0015011986
1455.17504 6.099005 4.923199 0.288413 -0.137459 0.003963 0.879788 0.455041 0.0000048978 0.0000023625 -0.0000194410 0.0000013409 -0.0000096293 0.0000791199 0.0013048571 0.0002337937 -0.0000360745 0.0043209713 0.0001631899 0.0015022838
1455.20821 6.050112 5.047928 0.296339 -0.133891 0.009438 0.878388 0.458714 0.0000048389 0.0000021066 -0.0000193697 0.0000011133 -0.0000086708 0.0000795190 0.0012763924 0.0001716728 -0.0000381457 0.0042765348 0.0001626495 0.0015032616
1455.24138 5.999082 5.174281 0.304271 -0.130645 0.014744 0.876588 0.462934 0.0000047968 0.0000018714 -0.0000193248 0.0000009211 -0.0000077665 0.0000798637 0.0012500922 0.0001091020 -0.0000404140 0.0042286673 0.0001614496 0.0015041244
1455.34089 5.837820 5.559048 0.325387 -0.132348 0.018702 0.869485 0.475532 0.0000050280 0.0000018734 -0.0000198080 0.0000008897 -0.0000076098 0.0000800003 0.0011870478 -0.0000742695 -0.0000463987 0.0040890990 0.0001598967 0.0015077560
1455.37407 5.781420 5.691147 0.331092 -0.134973 0.018601 0.866869 0.479557 0.0000051932 0.0000019822 -0.0000201136 0.0000009501 -0.0000079122 0.0000798240 0.0011711893 -0.0001353629 -0.0000483926 0.0040396218 0.0001593341 0.0015090746
1455.40724 5.722418 5.821732 0.336112 -0.137009 0.020557 0.863930 0.484180 0.0000054039 0.0000020193 -0.0000205113 0.0000009484 -0.0000078952 0.0000797283 0.0011583278 -0.0001955417 -0.0000503003 0.0039923068 0.0001589775 0.0015105245
1455.44046 5.660844 5.953275 0.340108 -0.137953 0.026747 0.860821 0.489123 0.0000057163 0.0000018950 -0.0000210963 0.0000008185 -0.0000072031 0.0000796587 0.0011485658 -0.0002538766 -0.0000521606 0.0039434327 0.0001586082 0.0015120231
1455.50676 5.530678 6.219839 0.346404 -0.136373 0.051525 0.854316 0.498890 0.0000066795 0.0000010770 -0.0000227938 0.0000003501 -0.0000038037 0.0000793819 0.0011379791 -0.0003675719 -0.0000558594 0.0038416430 0.0001577256 0.0015151203
1455.53993 5.462912 6.354028 0.348270 -0.134710 0.063800 0.851324 0.503021 0.0000071328 0.0000005910 -0.0000235343 0.0000002212 -0.0000020443 0.0000791717 0.0011373827 -0.0004252639 -0.0000577791 0.0037905581 0.0001571803 0.0015167408
1455.57315 5.393724 6.489941 0.349521 -0.133315 0.073879 0.849219 0.505566 0.0000075204 0.0000001619 -0.0000241395 0.0000001739 -0.0000005878 0.0000789495 0.0011400516 -0.0004808318 -0.0000596489 0.0037393644 0.0001566488 0.0015184142
1455.60628 5.323856 6.634984 0.351033 -0.132003 0.082003 0.847692 0.507218 0.0000078229 -0.0000002066 -0.0000245960 0.0000001741 0.0000005987 0.0000787528 0.0011460394 -0.0005360776 -0.0000615470 0.0036833191 0.0001556063 0.0015200739
1455.63953 5.252786 6.776941 0.351144 -0.130978 0.087911 0.846625 0.508275 0.0000080513 -0.0000004889 -0.0000249326 0.0000001983 0.0000014767 0.0000786065 0.0011564343 -0.0005938351 -0.0000635518 0.0036317557 0.0001549147 0.0015218528
1455.67271 5.180652 6.923405 0.350685 -0.129900 0.090560 0.846311 0.508608 0.0000081036 -0.0000006320 -0.0000250190 0.0000002187 0.0000019201 0.0000786442 0.0011702068 -0.0006482747 -0.0000654614 0.0035796000 0.0001542195 0.0015236937
1455.73892 5.033733 7.221537 0.347982 -0.127884 0.088523 0.846924 0.508457 0.0000078379 -0.0000005885 -0.0000246672 0.0000002160 0.0000018187 0.0000791087 0.0012101895 -0.0007558014 -0.0000694506 0.0034791315 0.0001528154 0.0015275222
1455.77214 4.960053 7.371167 0.345690 -0.127166 0.087738 0.847097 0.508485 0.0000077460 -0.0000005719 -0.0000245494 0.0000002157 0.0000017789 0.0000793179 0.0012379755 -0.0008103697 -0.0000715511 0.0034302474 0.0001522671 0.0015295767
1455.80527 4.885678 7.522161 0.343520 -0.126054 0.088108 0.847186 0.508550 0.0000076788 -0.0000006141 -0.0000244653 0.0000002242 0.0000019262 0.0000794946 0.0012690415 -0.0008615762 -0.0000735679 0.0033843238 0.0001517392 0.0015316685
1455.83848 4.810284 7.676754 0.341452 -0.124501 0.089711 0.847173 0.508673 0.0000076362 -0.0000007205 -0.0000244141 0.0000002444 0.0000022796 0.0000796288 0.0013047835 -0.0009118177 -0.0000755980 0.0033385446 0.0001511870 0.0015338163
1455.87161 4.733923 7.831362 0.339690 -0.121641 0.092937 0.846936 0.509181 0.0000075674 -0.0000009266 -0.0000243203 0.0000002914 0.0000029675 0.0000797694 0.0013456841 -0.0009614965 -0.0000776383 0.0032946107 0.0001505974 0.0015360206
1455.90479 4.656139 7.988663 0.338213 -0.117522 0.097322 0.846701 0.509720 0.0000074508 -0.0000012081 -0.0000241485 0.0000003755 0.0000039245 0.0000799159 0.0013911629 -0.0010095457 -0.0000796703 0.0032512279 0.0001499701 0.0015382806
1455.93804 4.575577 8.150843 0.336269 -0.113298 0.099565 0.846833 0.510024 0.0000072200 -0.0000013876 -0.0000238012 0.0000004483 0.0000045990 0.0000801730 0.0014419840 -0.0010566305 -0.0000818267 0.0032077461 0.0001493140 0.0015405731
1455.97113 4.496041 8.314046 0.334405 -0.109784 0.098137 0.847494 0.509971 0.0000068699 -0.0000013852 -0.0000232667 0.0000004628 0.0000047228 0.0000806032 0.0014992496 -0.0011030617 -0.0000839318 0.0031647913 0.0001485574 0.0015429315
1456.00435 4.417602 8.477830 0.332465 -0.107415 0.094738 0.848423 0.509573 0.0000065231 -0.0000012763 -0.0000227254 0.0000004349 0.0000044785 0.0000810898 0.0015624262 -0.0011488992 -0.0000860804 0.0031248697 0.0001478377 0.0015453477
1456.03752 4.340787 8.643246 0.330716 -0.106198 0.091690 0.849129 0.509211 0.0000062896 -0.0000011652 -0.0000223549 0.0000004026 0.0000041710 0.0000814646 0.0016305816 -0.0011930019 -0.0000882190 0.0030874976 0.0001470855 0.0015478008
1456.07069 4.263264 8.810896 0.328662 -0.105472 0.089167 0.849735 0.508798 0.0000061241 -0.0000010719 -0.0000220893 0.0000003761 0.0000038928 0.0000817642 0.0017048879 -0.0012362951 -0.0000903278 0.0030530342 0.0001462592 0.0015502972
1456.10382 4.185555 8.979705 0.326441 -0.104744 0.087067 0.850152 0.508615 0.0000059804 -0.0000009974 -0.0000218564 0.0000003566 0.0000036699 0.0000820437 0.0017854022 -0.0012784586 -0.0000924404 0.0030199858 0.0001454514 0.0015528717
1456.13700 4.105733 9.150152 0.324790 -0.103258 0.085012 0.850737 0.508289 0.0000057853 -0.0000009379 -0.0000215270 0.0000003441 0.0000035155 0.0000823636 0.0018722512 -0.0013193717 -0.0000945325 0.0029882718 0.0001446346 0.0015554970
1456.17021 4.026753 9.323221 0.323987 -0.100193 0.082432 0.851320 0.508350 0.0000054519 -0.0000008853 -0.0000209353 0.0000003379 0.0000034283 0.0000828237 0.0019657300 -0.0013583533 -0.0000966310 0.0029573856 0.0001437655 0.0015582061
1456.20338 3.946982 9.497263 0.324279 -0.095470 0.079617 0.851891 0.508752 0.0000050055 -0.0000008476 -0.0000200989 0.0000003399 0.0000034401 0.0000833895 0.0020662015 -0.0013964402 -0.0000987274 0.0029290300 0.0001428832 0.0015609843
1456.23657 3.866344 9.673357 0.326140 -0.088627 0.077260 0.852563 0.509227 0.0000044543 -0.0000008565 -0.0000189925 0.0000003636 0.0000037093 0.0000840363 0.0021731315 -0.0014327803 -0.0001008057 0.0029018095 0.0001419590 0.0015638251
1456.26974 3.785618 9.850708 0.329234 -0.081320 0.074966 0.853343 0.509482 0.0000039084 -0.0000008664 -0.0000178087 0.0000003940 0.0000040347 0.0000846703 0.0022869551 -0.0014676603 -0.0001028634 0.0028760227 0.0001410570 0.0015667310
1456.30292 3.704671 10.028734 0.333584 -0.074322 0.074722 0.853564 0.510217 0.0000034881 -0.0000009307 -0.0000168246 0.0000004545 0.0000046215 0.0000851485 0.0024074174 -0.0015009164 -0.0001049166 0.0028522769 0.0001401016 0.0015697010
1456.33613 3.623068 10.207869 0.339349 -0.066501 0.077196 0.853986 0.510222 0.0000031339 -0.0000010793 -0.0000159316 0.0000005857 0.0000056972 0.0000854903 0.0025344745 -0.0015321413 -0.0001069568 0.0028305021 0.0001391264 0.0015727504
1456.36931 3.541381 10.387694 0.346593 -0.058265 0.081175 0.854862 0.509144 0.0000028207 -0.0000012583 -0.0000150845 0.0000007885 0.0000070501 0.0000857199 0.0026682942 -0.0015616170 -0.0001089816 0.0028107164 0.0001381237 0.0015758826
1456.40243 3.460729 10.569635 0.355143 -0.050463 0.084473 0.856465 0.506740 0.0000025195 -0.0000013884 -0.0000142157 0.0000010105 0.0000082860 0.0000859156 0.0028089561 -0.0015895608 -0.0001110015 0.0027929135 0.0001371543 0.0015790351
1456.43565 3.380266 10.751775 0.364839 -0.042983 0.086084 0.859098 0.502686 0.0000021996 -0.0000014389 -0.0000132288 0.0000012099 0.0000092617 0.0000861571 0.0029583262 -0.0016167484 -0.0001130462 0.0027779835 0.0001362260 0.0015823076
1456.46878 3.301246 10.934735 0.376016 -0.036851 0.085819 0.862140 0.497988 0.0000019088 -0.0000014123 -0.0000122611 0.0000013379 0.0000098429 0.0000864357 0.0031136234 -0.0016423286 -0.0001150204 0.0027658055 0.0001351532 0.0015855420
1456.50195 3.223377 11.118375 0.388462 -0.032375 0.083129 0.865467 0.492958 0.0000016495 -0.0000013089 -0.0000113295 0.0000013516 0.0000099131 0.0000867973 0.0032767276 -0.0016669633 -0.0001169907 0.0027559989 0.0001341572 0.0015887996
1456.53513 3.147377 11.301323 0.401763 -0.029063 0.079499 0.868902 0.487693 0.0000014336 -0.0000011843 -0.0000104885 0.0000013074 0.0000097313 0.0000871745 0.0034464231 -0.0016899733 -0.0001190770 0.0027468775 0.0001330313 0.0015920374
1456.56842 3.071982 11.486905 0.416916 -0.026721 0.075596 0.872388 0.482193 0.0000012619 -0.0000010622 -0.0000097646 0.0000012354 0.0000094160 0.0000875351 0.0036223867 -0.0017115711 -0.0001212193 0.0027394355 0.0001322645 0.0015953057
1456.60155 2.998494 11.669665 0.433241 -0.025905 0.070875 0.875895 0.476564 0.0000011400 -0.0000009361 -0.0000092162 0.0000011113 0.0000088340 0.0000878960 0.0038060600 -0.0017321301 -0.0001233385 0.0027321428 0.0001315391 0.0015987134
1456.63472 2.925060 11.856981 0.452090 -0.025948 0.064153 0.879668 0.470526 0.0000010181 -0.0000007761 -0.0000086322 0.0000009243 0.0000078641 0.0000883218 0.0039943667 -0.0017499648 -0.0001256130 0.0027238905 0.0001314587 0.0016019683
1456.66789 2.853487 12.040669 0.471407 -0.026537 0.056295 0.883388 0.464491 0.0000009077 -0.0000006101 -0.0000080602 0.0000007242 0.0000066563 0.0000887508 0.0041938756 -0.0017674820 -0.0001278224 0.0027197489 0.0001310273 0.0016053315
1456.70106 2.782337 12.223754 0.491421 -0.027295 0.047840 0.887018 0.458437 0.0000008037 -0.0000004495 -0.0000074767 0.0000005431 0.0000053221 0.0000891526 0.0043956341 -0.0017818667 -0.0001302579 0.0027122603 0.0001317417 0.0016087099
1456.73428 2.711747 12.408959 0.513480 -0.028456 0.039072 0.890676 0.452062 0.0000007155 -0.0000003022 -0.0000069392 0.0000003945 0.0000038911 0.0000895033 0.0046022417 -0.0017924957 -0.0001331456 0.0027029849 0.0001330366 0.0016118472
1456.76741 2.640345 12.597701 0.535768 -0.029881 0.030360 0.894091 0.445855 0.0000006443 -0.0000001734 -0.0000064649 0.0000002918 0.0000024306 0.0000897949 0.0048171103 -0.0018020118 -0.0001359632 0.0026957835 0.0001346069 0.0016152711
1456.80058 2.571078 12.779768 0.559099 -0.032030 0.021319 0.897426 0.439484 0.0000005950 -0.0000000537 -0.0000061064 0.0000002354 0.0000008388 0.0000900197 0.0050440338 -0.0018122512 -0.0001384039 0.0026995168 0.0001345196 0.0016189155
1456.83385 2.500324 12.966801 0.584209 -0.034564 0.012681 0.900497 0.433301 0.0000005620 0.0000000515 -0.0000058482 0.0000002347 -0.0000007201 0.0000901686 0.0052688802 -0.0018190363 -0.0001410130 0.0027019878 0.0001352132 0.0016223754
1456.86702 2.430843 13.151179 0.610008 -0.037282 0.004005 0.903412 0.427130 0.0000005370 0.0000001513 -0.0000056400 0.0000002892 -0.0000023128 0.0000902316 0.0055020057 -0.0018201314 -0.0001438689 0.0026995836 0.0001359120 0.0016260453
1456.90012 2.359140 13.340317 0.637444 -0.040415 -0.004822 0.906227 0.420828 0.0000005223 0.0000002496 -0.0000055044 0.0000004052 -0.0000039575 0.0000902444 0.0057418861 -0.0018245677 -0.0001464377 0.0027064232 0.0001367114 0.0016296861
1456.93329 2.288665 13.520629 0.666956 -0.043426 -0.013733 0.908980 0.414345 0.0000005096 0.0000003443 -0.0000053779 0.0000005835 -0.0000056147 0.0000901960 0.0059959945 -0.0018268980 -0.0001491430 0.0027166938 0.0001375745 0.0016333459
1456.96638 2.217172 13.702802 0.695380 -0.046147 -0.022623 0.911671 0.407695 0.0000004929 0.0000004299 -0.0000052135 0.0000008174 -0.0000072379 0.0000900820 0.0062416256 -0.0018246924 -0.0001514799 0.0027255496 0.0001385228 0.0016362685
1457.03275 2.059880 14.078996 0.755531 -0.051095 -0.036099 0.917190 0.393508 0.0000004955 0.0000005763 -0.0000051887 0.0000012927 -0.0000097284 0.0000898106 0.0067519219 -0.0018078537 -0.0001577977 0.0027334640 0.0001436005 0.0016429801
1457.06601 1.981948 14.257421 0.787578 -0.053079 -0.040288 0.920132 0.385897 0.0000005142 0.0000006398 -0.0000053213 0.0000014747 -0.0000105167 0.0000896502 0.0070375916 -0.0017894675 -0.0001598661 0.0027437450 0.0001446316 0.0016461732
1457.09917 1.904290 14.433976 0.815362 -0.054434 -0.042104 0.923128 0.378285 0.0000005409 0.0000006857 -0.0000055181 0.0000015611 -0.0000108702 0.0000896440 0.0073046634 -0.0017741412 -0.0001631253 0.0027618370 0.0001463048 0.0016495503
1457.13228 1.828569 14.608138 0.843681 -0.055465 -0.042969 0.926026 0.370882 0.0000005705 0.0000007236 -0.0000057337 0.0000016046 -0.0000110427 0.0000896848 0.0075775795 -0.0017593338 -0.0001660617 0.0027834223 0.0001482003 0.0016533017
1457.16542 1.751602 14.778902 0.873034 -0.056637 -0.044545 0.929036 0.362905 0.0000005998 0.0000007696 -0.0000059378 0.0000016817 -0.0000113436 0.0000896999 0.0078542996 -0.0017444511 -0.0001691446 0.0028098058 0.0001496398 0.0016575689
1457.23185 1.604591 15.104681 0.933335 -0.060230 -0.050398 0.935067 0.345662 0.0000006711 0.0000009121 -0.0000064118 0.0000019778 -0.0000124362 0.0000895161 0.0084012354 -0.0016917201 -0.0001775318 0.0028400046 0.0001586034 0.0016632361
1457.26494 1.531534 15.257503 0.964274 -0.062765 -0.054834 0.938261 0.335737 0.0000007183 0.0000010190 -0.0000067083 0.0000022222 -0.0000132658 0.0000893154 0.0086601771 -0.0016679998 -0.0001808969 0.0028606576 0.0001622123 0.0016667882
1457.29812 1.449272 15.418517 0.998801 -0.065828 -0.060585 0.941675 0.324413 0.0000007745 0.0000011571 -0.0000070428 0.0000025573 -0.0000143197 0.0000890070 0.0089170823 -0.0016369491 -0.0001846751 0.0028765820 0.0001672352 0.0016685148
1457.33129 1.373382 15.573902 1.028320 -0.068799 -0.066690 0.944791 0.313350 0.0000008319 0.0000013052 -0.0000073643 0.0000029338 -0.0000154095 0.0000886736 0.0091954534 -0.0016023376 -0.0001883699 0.0029045734 0.0001701339 0.0016724493
1457.36455 1.293698 15.730207 1.054047 -0.072075 -0.073150 0.947896 0.301576 0.0000009031 0.0000014796 -0.0000077476 0.0000033611 -0.0000165485 0.0000882328 0.0094632788 -0.0015619375 -0.0001923171 0.0029166950 0.0001751636 0.0016734674
1457.39763 1.210664 15.886887 1.082469 -0.075329 -0.080265 0.951077 0.288678 0.0000009817 0.0000016776 -0.0000081417 0.0000038635 -0.0000177839 0.0000877697 0.0097424556 -0.0015260149 -0.0001966314 0.0029485108 0.0001787253 0.0016778210
1457.43091 1.123995 16.045986 1.112076 -0.079265 -0.088587 0.954103 0.274876 0.0000010847 0.0000019317 -0.0000086306 0.0000044959 -0.0000192072 0.0000871441 0.0100295112 -0.0014819864 -0.0002018279 0.0029736468 0.0001844022 0.0016780656
1457.49715 0.953361 16.338755 1.160762 -0.087836 -0.109059 0.959224 0.245519 0.0000013339 0.0000025898 -0.0000096812 0.0000062227 -0.0000225417 0.0000853486 0.0106044878 -0.0013792494 -0.0002109639 0.0030196317 0.0001937358 0.0016854333
1457.53040 0.865988 16.481364 1.185984 -0.092113 -0.120500 0.961264 0.230146 0.0000014806 0.0000029874 -0.0000102248 0.0000072976 -0.0000243249 0.0000842365 0.0108765761 -0.0013286251 -0.0002158838 0.0030532104 0.0001987436 0.0016881856
1457.56357 0.776662 16.618364 1.208846 -0.096244 -0.131825 0.963041 0.214269 0.0000016494 0.0000034214 -0.0000108073 0.0000084223 -0.0000260062 0.0000830409 0.0111514642 -0.0012710605 -0.0002194258 0.0030832248 0.0002011837 0.0016919496
1457.59667 0.681716 16.759599 1.234330 -0.099791 -0.142825 0.964633 0.197801 0.0000018247 0.0000038670 -0.0000113672 0.0000095626 -0.0000275547 0.0000818135 0.0114159244 -0.0012025547 -0.0002226616 0.0031004464 0.0002029784 0.0016946560
1457.62993 0.589904 16.887250 1.253396 -0.103095 -0.153454 0.965905 0.181248 0.0000020193 0.0000043356 -0.0000119494 0.0000106967 -0.0000289584 0.0000805470 0.0116871756 -0.0011135269 -0.0002263268 0.0030864356 0.0002069343 0.0016959953
1457.66301 0.494386 17.017894 1.272585 -0.106417 -0.163876 0.966865 0.164296 0.0000022496 0.0000048530 -0.0000125910 0.0000118613 -0.0000302792 0.0000792266 0.0119325450 -0.0010266326 -0.0002330559 0.0030817101 0.0002143516 0.0016958004
