# timestamp(s) tx ty tz qx qy qz qw
1540821217.39565 2.830501 1.071698 0.443036 -0.075088 -0.020801 0.508409 0.857583
1540821217.42891 2.936346 1.102195 0.438667 -0.079139 -0.022973 0.517785 0.851533
1540821217.46199 3.024839 1.137472 0.433022 -0.080345 -0.023244 0.527137 0.845654
1540821217.49519 3.118715 1.173299 0.427605 -0.078941 -0.022398 0.536403 0.839963
1540821217.52845 3.212978 1.209913 0.422378 -0.075025 -0.021405 0.545967 0.834166
1540821217.56151 3.299063 1.249796 0.419707 -0.069700 -0.019872 0.555274 0.828503
1540821217.59464 3.390877 1.287833 0.416780 -0.064036 -0.017967 0.564402 0.822817
1540821217.62786 3.450895 1.328302 0.412596 -0.059775 -0.016402 0.573183 0.817080
1540821217.66098 3.539997 1.365358 0.410725 -0.056892 -0.015754 0.581690 0.811266
1540821217.69415 3.602567 1.408359 0.411127 -0.055362 -0.015301 0.589694 0.805582
1540821217.72733 3.698179 1.445632 0.408382 -0.055348 -0.015815 0.597241 0.799994
1540821217.76050 3.774803 1.486064 0.406695 -0.056486 -0.016606 0.604421 0.794486
1540821217.79367 3.835159 1.524876 0.403751 -0.058485 -0.018073 0.611242 0.789073
1540821217.82685 3.902840 1.567799 0.406397 -0.061287 -0.019496 0.618113 0.783454
1540821217.86009 3.974538 1.610064 0.404896 -0.065252 -0.021371 0.624512 0.777991
1540821217.89319 4.056423 1.652637 0.401621 -0.069991 -0.024122 0.630633 0.772542
1540821217.92645 4.131991 1.694743 0.399333 -0.075392 -0.027619 0.636672 0.766944
1540821217.95954 4.232788 1.731629 0.393125 -0.080341 -0.031609 0.642522 0.761388
1540821217.99282 4.303826 1.776877 0.391039 -0.084948 -0.035550 0.649019 0.755179
1540821218.02593 4.391868 1.823422 0.388480 -0.090215 -0.039777 0.655967 0.748322
1540821218.05909 4.444940 1.872425 0.386056 -0.096274 -0.043607 0.663403 0.740761
1540821218.12541 4.537042 1.967978 0.385856 -0.109229 -0.053559 0.679280 0.723726
1540821218.15858 4.594856 2.016933 0.383928 -0.115232 -0.057924 0.687364 0.714770
1540821218.19175 4.635279 2.072101 0.381555 -0.118905 -0.060112 0.695467 0.706098
1540821218.22496 4.687737 2.123074 0.378377 -0.120380 -0.059333 0.703883 0.697522
1540821218.25818 4.759469 2.180129 0.374290 -0.119253 -0.055872 0.712717 0.688978
1540821218.29126 4.806997 2.232984 0.372828 -0.116455 -0.051362 0.721815 0.680281
1540821218.32448 4.831670 2.287658 0.372406 -0.114548 -0.048028 0.730740 0.671261
1540821218.35765 4.865694 2.339547 0.371428 -0.112638 -0.045098 0.739459 0.662178
1540821218.39083 4.898061 2.393799 0.372075 -0.111112 -0.042360 0.747889 0.653087
1540821218.42407 4.911211 2.452262 0.366542 -0.111308 -0.041008 0.756078 0.643642
1540821218.45725 4.929807 2.503402 0.365348 -0.111984 -0.040414 0.763537 0.634695
1540821218.49039 4.940193 2.558121 0.366271 -0.112422 -0.040124 0.770451 0.626225
1540821218.52359 4.935505 2.608446 0.366062 -0.112603 -0.039755 0.776862 0.618243
1540821218.55664 4.954321 2.661935 0.366982 -0.112358 -0.039603 0.783072 0.610414
1540821218.58981 4.959363 2.717420 0.367014 -0.111562 -0.039424 0.789044 0.602834
1540821218.62299 4.965911 2.774623 0.367611 -0.109378 -0.038185 0.794855 0.595637
1540821218.65620 4.942734 2.828995 0.366739 -0.105611 -0.035460 0.800556 0.588811
1540821218.68938 4.924433 2.879823 0.363615 -0.099946 -0.029401 0.806234 0.582352
1540821218.75568 4.871643 2.984792 0.360688 -0.085824 -0.010143 0.817514 0.569387
1540821218.78885 4.876086 3.042595 0.356973 -0.077705 0.000892 0.823063 0.562608
1540821218.82209 4.876388 3.100451 0.353147 -0.069897 0.010734 0.828564 0.555410
1540821218.85520 4.875053 3.158800 0.346872 -0.063943 0.018178 0.833959 0.547808
1540821218.88837 4.855553 3.213886 0.341599 -0.060606 0.021907 0.839365 0.539735
1540821218.92154 4.846561 3.274700 0.335471 -0.059707 0.021529 0.844958 0.531053
1540821218.95475 4.844598 3.335778 0.329246 -0.059897 0.019542 0.850174 0.522719
1540821218.98788 4.847347 3.397310 0.319419 -0.059789 0.017050 0.855073 0.514767
1540821219.02110 4.847226 3.459781 0.312003 -0.059156 0.015756 0.859835 0.506889
1540821219.05427 4.847426 3.523036 0.302112 -0.058979 0.014827 0.864603 0.498761
1540821219.08740 4.851573 3.587546 0.291838 -0.059334 0.013523 0.869573 0.490041
1540821219.12057 4.850520 3.650882 0.279328 -0.059722 0.010609 0.874670 0.480908
1540821219.15384 4.851858 3.716577 0.266911 -0.059940 0.006437 0.879954 0.471218
1540821219.22009 4.859026 3.852825 0.240890 -0.061023 -0.003555 0.890520 0.450820
1540821219.25326 4.873985 3.925549 0.227636 -0.062608 -0.008228 0.895999 0.439543
1540821219.28647 4.887335 4.003054 0.212854 -0.064498 -0.012528 0.901530 0.427700
1540821219.35278 4.876002 4.130734 0.181571 -0.067636 -0.018769 0.911852 0.404475
1540821219.38595 4.880449 4.204232 0.167744 -0.069406 -0.021290 0.916907 0.392443
1540821219.45229 4.860803 4.336925 0.142630 -0.070128 -0.023297 0.926255 0.369582
1540821219.48554 4.854170 4.405827 0.130770 -0.069850 -0.024326 0.930773 0.358036
1540821219.55182 4.827627 4.530588 0.108507 -0.068649 -0.022632 0.939405 0.335101
1540821219.58499 4.808456 4.584615 0.094952 -0.068197 -0.020115 0.943292 0.324260
1540821219.65134 4.770922 4.707165 0.076804 -0.066266 -0.012929 0.950865 0.302155
1540821219.68455 4.752965 4.767284 0.069341 -0.065806 -0.012800 0.954347 0.291079
1540821219.75090 4.710899 4.878275 0.059374 -0.064768 -0.014351 0.960581 0.269970
1540821219.78407 4.677548 4.940156 0.055660 -0.065638 -0.018248 0.963336 0.259505
1540821219.81720 4.654767 5.000469 0.050949 -0.066743 -0.023405 0.965901 0.249063
1540821219.85038 4.624188 5.059044 0.049362 -0.068673 -0.029521 0.968198 0.238756
1540821219.88355 4.595821 5.116151 0.046240 -0.070710 -0.036540 0.970342 0.228259
1540821219.91676 4.559916 5.151161 0.037492 -0.072341 -0.043481 0.972044 0.219103
1540821219.94994 4.529407 5.194333 0.032527 -0.073563 -0.048914 0.973833 0.209392
1540821219.98309 4.491381 5.254051 0.031102 -0.075829 -0.053088 0.975667 0.198761
1540821220.01628 4.453951 5.304243 0.032974 -0.078893 -0.058286 0.977265 0.187967
1540821220.04941 4.418568 5.355170 0.036943 -0.082241 -0.064933 0.978641 0.176866
1540821220.08264 4.377799 5.408037 0.039589 -0.084985 -0.071964 0.979860 0.165750
1540821220.11580 4.342473 5.461273 0.039520 -0.086656 -0.079731 0.980949 0.154509
1540821220.14904 4.307066 5.501026 0.039276 -0.088325 -0.086801 0.981756 0.144291
1540821220.18218 4.267482 5.544489 0.041325 -0.089372 -0.090490 0.982660 0.134920
1540821220.21532 4.228302 5.581935 0.040895 -0.090940 -0.089204 0.983702 0.126896
1540821220.24856 4.186860 5.627706 0.041412 -0.093524 -0.085482 0.984847 0.118415
1540821220.28162 4.141792 5.679787 0.039860 -0.095983 -0.083509 0.985819 0.109431
1540821220.31490 4.098486 5.718876 0.039757 -0.097896 -0.081996 0.986649 0.101075
1540821220.34806 4.053101 5.758915 0.039860 -0.099527 -0.080381 0.987412 0.093013
1540821220.38114 4.004946 5.798122 0.039633 -0.100797 -0.077213 0.988145 0.086301
1540821220.41431 3.954158 5.838042 0.039299 -0.100569 -0.074488 0.988849 0.080711
1540821220.44749 3.904669 5.873338 0.036652 -0.100499 -0.071635 0.989459 0.075763
1540821220.48066 3.854018 5.901412 0.034835 -0.100444 -0.066369 0.990113 0.071990
1540821220.51396 3.801372 5.928229 0.032935 -0.099930 -0.057458 0.990966 0.068542
1540821220.54705 3.748346 5.952881 0.029579 -0.099858 -0.047147 0.991714 0.065646
1540821220.58022 3.692681 5.975375 0.025100 -0.099048 -0.037030 0.992386 0.063156
1540821220.61335 3.632177 6.004240 0.022363 -0.097908 -0.027653 0.992948 0.060862
1540821220.64663 3.571128 6.030338 0.018685 -0.095384 -0.021139 0.993525 0.057995
1540821220.71288 3.447539 6.079139 0.012955 -0.094075 -0.011201 0.994106 0.052712
1540821220.74618 3.380220 6.110516 0.010105 -0.094050 -0.009670 0.994268 0.049930
1540821220.77932 3.313449 6.139128 0.004476 -0.093252 -0.009706 0.994470 0.047321
1540821220.84565 3.175907 6.193878 -0.005340 -0.090811 -0.005687 0.994911 0.043287
1540821220.87873 3.100945 6.232093 -0.009174 -0.090262 -0.001119 0.995064 0.041229
1540821220.91190 3.027155 6.260498 -0.011581 -0.089411 0.002149 0.995203 0.039650
1540821220.94514 2.955359 6.288011 -0.017695 -0.089444 0.001837 0.995255 0.038266
1540821220.97825 2.877928 6.321610 -0.022906 -0.089330 -0.002005 0.995328 0.036589
1540821221.01151 2.798846 6.355026 -0.027700 -0.088460 -0.006419 0.995452 0.034779
1540821221.04468 2.718552 6.386271 -0.033209 -0.086642 -0.010785 0.995636 0.032965
1540821221.07781 2.637264 6.417537 -0.038321 -0.085152 -0.014716 0.995764 0.031400
1540821221.11094 2.553363 6.450943 -0.042961 -0.084245 -0.018774 0.995853 0.028764
1540821221.14412 2.468970 6.481480 -0.047248 -0.081552 -0.022653 0.996064 0.026314
1540821221.17728 2.383677 6.508745 -0.050388 -0.079311 -0.023893 0.996266 0.024356
1540821221.21046 2.296735 6.537946 -0.053121 -0.077079 -0.024525 0.996482 0.021924
1540821221.24363 2.206042 6.568895 -0.054689 -0.075123 -0.024886 0.996673 0.019507
1540821221.27680 2.116413 6.599699 -0.056326 -0.073081 -0.026346 0.996835 0.016871
1540821221.30998 2.024469 6.628410 -0.056381 -0.071472 -0.029864 0.996896 0.014112
1540821221.34323 1.933580 6.656064 -0.056682 -0.070634 -0.035121 0.996821 0.011198
1540821221.40949 1.751723 6.708729 -0.055631 -0.070542 -0.045113 0.996471 0.005916
1540821221.44267 1.658867 6.736100 -0.053802 -0.071020 -0.047548 0.996334 0.003785
1540821221.47584 1.565311 6.760302 -0.052303 -0.071073 -0.047687 0.996329 0.001881
1540821221.50910 1.471159 6.784217 -0.049591 -0.070469 -0.046446 0.996432 0.000263
1540821221.54223 1.374723 6.808505 -0.046484 0.069607 0.045608 -0.996530 0.001558
1540821221.57536 1.279371 6.830522 -0.043208 0.070056 0.044752 -0.996535 0.002627
1540821221.60853 1.183369 6.851429 -0.038743 0.071099 0.042824 -0.996545 0.002870
1540821221.64171 1.084474 6.873947 -0.035412 0.071344 0.041512 -0.996583 0.003167
1540821221.70805 0.885923 6.916809 -0.026879 0.069787 0.038774 -0.996804 0.002870
1540821221.74123 0.787102 6.937045 -0.022500 0.068368 0.034743 -0.997052 0.002397
1540821221.80757 0.584747 6.978906 -0.016537 0.068477 0.019210 -0.997466 0.001838
1540821221.84084 0.483471 6.997465 -0.014897 0.068982 0.011612 -0.997550 0.001026
1540821221.87400 0.381026 7.018357 -0.011187 0.068037 0.005449 -0.997668 0.000551
1540821221.94026 0.173870 7.060079 -0.003947 0.065941 0.002615 -0.997820 0.000235
1540821221.97354 0.068851 7.081887 0.000582 0.065514 0.004756 -0.997840 0.000210
1540821222.00672 -0.040109 7.105813 0.004448 0.065301 0.007496 -0.997837 0.000630
1540821222.07295 -0.256201 7.153166 0.013413 0.064107 0.012668 -0.997862 0.001155
1540821222.10616 -0.365555 7.174527 0.015773 0.063602 0.013133 -0.997889 0.000703
1540821222.13929 -0.473390 7.194690 0.018851 0.063251 0.012543 -0.997919 0.000112
1540821222.17251 -0.582954 7.216284 0.024075 -0.063286 -0.012138 0.997922 0.000070
1540821222.20568 -0.692470 7.237742 0.028148 -0.062820 -0.013143 0.997938 0.000287
1540821222.23882 -0.801804 7.259051 0.032803 -0.062212 -0.014358 0.997959 0.000715
1540821222.27199 -0.913612 7.281494 0.036153 -0.061279 -0.015355 0.998002 0.000846
1540821222.30516 -1.025638 7.304148 0.037795 -0.060852 -0.016703 0.998006 0.001568
1540821222.33833 -1.134137 7.325503 0.040597 -0.060592 -0.019112 0.997977 0.002379
1540821222.37150 -1.244441 7.347675 0.042787 -0.060589 -0.021653 0.997921 0.003621
1540821222.40463 -1.357180 7.369176 0.042360 -0.060253 -0.022456 0.997920 0.004481
1540821222.43793 -1.471480 7.391461 0.043761 -0.060183 -0.021883 0.997932 0.005537
1540821222.47102 -1.585913 7.412789 0.044152 -0.059952 -0.022102 0.997936 0.006450
1540821222.50419 -1.699830 7.434758 0.044215 -0.059847 -0.022332 0.997930 0.007392
1540821222.53741 -1.814234 7.455864 0.044296 -0.059901 -0.021895 0.997929 0.008369
1540821222.57061 -1.929312 7.476095 0.040755 -0.059359 -0.020205 0.997990 0.009217
1540821222.63684 -2.159616 7.516983 0.036397 -0.058050 -0.011635 0.998179 0.011525
1540821222.67015 -2.274798 7.538502 0.032792 -0.057165 -0.005831 0.998273 0.012191
1540821222.70327 -2.391471 7.559621 0.029384 -0.056756 -0.003032 0.998306 0.012433
1540821222.73645 -2.508652 7.576215 0.023701 -0.056597 -0.004316 0.998308 0.012599
1540821222.76963 -2.625664 7.597958 0.020431 -0.056801 -0.006886 0.998283 0.012547
1540821222.80271 -2.740216 7.618988 0.015708 -0.056650 -0.008932 0.998273 0.012735
1540821222.83592 -2.857928 7.643163 0.013085 -0.056260 -0.008932 0.998292 0.012994
1540821222.90229 -3.097048 7.690102 0.004920 -0.054303 -0.008863 0.998386 0.014060
1540821222.96861 -3.335012 7.738904 -0.003957 -0.053416 -0.010818 0.998417 0.013894
1540821223.03499 -3.573241 7.785081 -0.014293 -0.052520 -0.014545 0.998427 0.013143
1540821223.06819 -3.700434 7.807318 -0.017986 -0.051614 -0.017714 0.998437 0.012042
1540821223.10130 -3.823324 7.829671 -0.021020 -0.051355 -0.020148 0.998405 0.011983
1540821223.13447 -3.949496 7.855610 -0.022091 -0.050982 -0.022110 0.998391 0.011327
1540821223.16761 -4.065805 7.869614 -0.029882 -0.051149 -0.023807 0.998341 0.011499
1540821223.20077 -4.187984 7.892768 -0.031309 -0.050531 -0.025284 0.998339 0.011245
1540821223.26712 -4.426014 7.934874 -0.035564 -0.049238 -0.024543 0.998437 0.009820
1540821223.30037 -4.556119 7.954775 -0.036496 -0.048893 -0.024607 0.998457 0.009347
1540821223.33347 -4.682297 7.976388 -0.035172 -0.048564 -0.024312 0.998489 0.008369
1540821223.36668 -4.800480 7.994820 -0.038371 -0.047885 -0.024937 0.998515 0.007268
1540821223.39982 -4.923157 8.016318 -0.038693 -0.047015 -0.027583 0.998499 0.005412
1540821223.43301 -5.046503 8.037319 -0.040701 -0.045657 -0.029918 0.998504 0.003221
1540821223.46616 -5.170332 8.057913 -0.039725 0.044246 0.030541 -0.998554 0.000097
1540821223.49933 -5.294511 8.077559 -0.037121 0.043373 0.030228 -0.998594 0.003825
1540821223.53251 -5.419841 8.095389 -0.032874 0.042328 0.028593 -0.998668 0.007324
1540821223.56568 -5.552078 8.115622 -0.027764 0.040095 0.026518 -0.998781 0.011201
1540821223.59894 -5.683945 8.133643 -0.020301 0.036963 0.024608 -0.998900 0.015091
1540821223.63209 -5.816770 8.150661 -0.017748 0.033962 0.024834 -0.998954 0.017901
1540821223.66520 -5.944866 8.167599 -0.007089 0.031613 0.026879 -0.998888 0.022378
1540821223.69841 -6.072973 8.184301 0.004250 0.029968 0.028289 -0.998765 0.027762
1540821223.76475 -6.338050 8.217802 0.031438 0.029129 0.028692 -0.998328 0.040855
1540821223.79789 -6.466583 8.232625 0.046461 0.029121 0.030234 -0.997993 0.047413
1540821223.83106 -6.592050 8.246352 0.062554 0.028833 0.031513 -0.997639 0.053774
1540821223.86429 -6.717664 8.258382 0.079690 0.028647 0.032089 -0.997262 0.060156
1540821223.89740 -6.844331 8.268199 0.097518 0.028416 0.031615 -0.996874 0.066600
1540821223.93062 -6.970853 8.278730 0.116318 0.028493 0.030417 -0.996479 0.072749
1540821223.96380 -7.129348 8.297437 0.132886 0.029042 0.027412 -0.996090 0.078802
1540821223.99696 -7.245682 8.303309 0.151512 0.029760 0.022091 -0.995738 0.084452
1540821224.03013 -7.392300 8.316589 0.169250 0.030269 0.016513 -0.995353 0.089909
1540821224.06336 -7.523600 8.326084 0.189420 0.030528 0.010462 -0.994905 0.095510
1540821224.09652 -7.646342 8.333384 0.210456 0.030887 0.003168 -0.994406 0.100958
1540821224.12974 -7.767121 8.340300 0.231797 0.031202 -0.002973 -0.993841 0.106286
1540821224.16279 -7.893084 8.353953 0.253535 0.031120 -0.004089 -0.993246 0.111703
1540821224.19600 -8.021962 8.366887 0.276889 0.030282 -0.003074 -0.992635 0.117255
1540821224.22913 -8.154139 8.380306 0.299070 0.029932 -0.002081 -0.992004 0.122592
1540821224.26235 -8.291410 8.392136 0.323262 0.029399 -0.000313 -0.991317 0.128165
1540821224.29556 -8.424044 8.403854 0.346509 0.029212 0.001815 -0.990670 0.133100
1540821224.32865 -8.541621 8.411907 0.370711 0.028976 0.003125 -0.990045 0.137698
1540821224.36187 -8.661695 8.419357 0.396379 0.028495 0.004355 -0.989353 0.142649
1540821224.39500 -8.773320 8.426963 0.423045 0.027778 0.007263 -0.988591 0.147864
1540821224.46135 -9.003445 8.446416 0.474220 0.025269 0.015961 -0.987022 0.157780
1540821224.49463 -9.113086 8.454311 0.500534 0.024720 0.020026 -0.986210 0.162409
1540821224.52769 -9.230423 8.464281 0.526454 0.023847 0.024429 -0.985348 0.167105
1540821224.56090 -9.347061 8.471126 0.552395 0.022952 0.029038 -0.984432 0.171824
1540821224.59408 -9.450754 8.476330 0.579456 0.020822 0.035231 -0.983399 0.176779
1540821224.62725 -9.546183 8.485517 0.604985 0.018013 0.042545 -0.982289 0.181584
1540821224.66042 -9.646698 8.489192 0.631617 0.015665 0.050294 -0.980929 0.187091
1540821224.69359 -9.753125 8.494259 0.657210 0.014027 0.058139 -0.979476 0.192484
1540821224.72676 -9.848279 8.501055 0.682900 0.013160 0.063653 -0.978057 0.197936
1540821224.75990 -9.951982 8.507047 0.710563 0.012646 0.066938 -0.976665 0.203679
1540821224.79311 -10.068071 8.509723 0.734138 0.013154 0.068499 -0.975203 0.210033
1540821224.82629 -10.171316 8.506608 0.759095 0.015121 0.068285 -0.973666 0.216985
1540821224.85945 -10.251832 8.502671 0.783712 0.018156 0.067500 -0.972051 0.224123
1540821224.92576 -10.453579 8.496699 0.824954 0.025060 0.066241 -0.968286 0.239595
1540821224.95897 -10.548609 8.485950 0.846881 0.028191 0.066127 -0.966150 0.247764
1540821224.99211 -10.646903 8.481148 0.865763 0.031012 0.066557 -0.963905 0.255922
1540821225.02528 -10.729456 8.474589 0.881257 0.032553 0.066772 -0.961555 0.264374
1540821225.05849 -10.823656 8.463547 0.898852 0.033305 0.065265 -0.959259 0.272863
1540821225.09166 -10.921320 8.451982 0.915813 0.034181 0.061512 -0.957103 0.281074
1540821225.12483 -11.010395 8.438137 0.936704 0.035355 0.055281 -0.954955 0.289406
1540821225.15804 -11.087520 8.419447 0.950809 0.036759 0.049089 -0.952740 0.297534
1540821225.19114 -11.167708 8.403692 0.966266 0.038122 0.043422 -0.950568 0.305092
1540821225.22431 -11.262780 8.389363 0.979711 0.039361 0.038168 -0.948475 0.312073
1540821225.25749 -11.339794 8.369777 0.996379 0.039794 0.035152 -0.946369 0.318694
1540821225.29074 -11.398210 8.350290 1.003689 0.038666 0.035442 -0.944238 0.325059
1540821225.32396 -11.420055 8.325406 1.004216 0.037220 0.037542 -0.942140 0.331025
1540821225.35700 -11.503630 8.308867 1.013838 0.035689 0.040639 -0.939996 0.336870
1540821225.39018 -11.508376 8.275411 1.014849 0.033210 0.044519 -0.937734 0.342885
1540821225.42335 -11.623895 8.258150 1.034286 0.029700 0.049611 -0.935099 0.349637
1540821225.45660 -11.677208 8.230743 1.043520 0.024970 0.055693 -0.932196 0.356771
1540821225.48969 -11.768491 8.210058 1.054951 0.019721 0.062306 -0.929149 0.363884
1540821225.52299 -11.862226 8.185944 1.064842 0.014256 0.068774 -0.925895 0.371194
1540821225.55603 -11.974933 8.169434 1.075508 0.009737 0.074201 -0.922517 0.378631
1540821225.58921 -12.073428 8.146302 1.085137 0.006444 0.078419 -0.919056 0.386192
1540821225.62238 -12.176150 8.124890 1.095104 0.004788 0.081673 -0.915634 0.393599
1540821225.65556 -12.279915 8.102203 1.102976 0.004701 0.083426 -0.912028 0.401525
1540821225.68880 -12.388740 8.080883 1.109803 0.005817 0.083307 -0.908269 0.409968
1540821225.72190 -12.480942 8.051860 1.118896 0.006262 0.083084 -0.904107 0.419105
1540821225.78824 -12.657191 7.987866 1.137830 0.006575 0.083025 -0.894822 0.438585
1540821225.82142 -12.745915 7.957444 1.146382 0.007331 0.082798 -0.889829 0.448660
1540821225.88776 -12.906063 7.883948 1.163018 0.008567 0.081677 -0.879115 0.469481
1540821225.95411 -13.068040 7.811221 1.179201 0.010012 0.080482 -0.867905 0.490064
1540821225.98728 -13.149673 7.771491 1.189502 0.010436 0.079898 -0.861990 0.500481
1540821226.02053 -13.233899 7.729540 1.199935 0.010114 0.079817 -0.856032 0.510623
1540821226.08680 -13.395164 7.653290 1.220251 0.007866 0.079954 -0.844277 0.529851
1540821226.15314 -13.553676 7.564281 1.241706 0.001054 0.084276 -0.831444 0.549178
1540821226.21949 -13.706355 7.468559 1.267168 -0.012283 0.094554 -0.817192 0.568424
1540821226.25266 -13.779034 7.421091 1.277590 -0.020239 0.100331 -0.809746 0.577785
1540821226.28594 -13.846590 7.373136 1.287020 -0.028912 0.106156 -0.801814 0.587358
1540821226.35220 -13.968854 7.278948 1.307372 -0.046051 0.118378 -0.785154 0.606134
1540821226.38535 -14.024757 7.225816 1.315310 -0.052644 0.124008 -0.776425 0.615642
1540821226.45170 -14.132335 7.125458 1.329039 -0.054031 0.130858 -0.759533 0.634875
1540821226.48491 -14.193248 7.073424 1.335082 -0.049964 0.130582 -0.751149 0.645157
1540821226.51814 -14.250898 7.019050 1.340534 -0.046040 0.129779 -0.741930 0.656184
1540821226.55123 -14.300124 6.962810 1.344899 -0.042648 0.129015 -0.732190 0.667408
1540821226.61757 -14.387624 6.852352 1.352709 -0.030368 0.122817 -0.712617 0.690051
1540821226.65074 -14.435507 6.795227 1.355817 -0.021169 0.118281 -0.702897 0.701068
1540821226.75026 -14.536990 6.611215 1.361497 -0.004965 0.107163 -0.671874 0.732855
1540821226.81740 -14.590608 6.488411 1.359205 0.001766 0.101645 -0.650616 0.752571
1540821226.88302 -14.649178 6.361730 1.359491 0.003458 0.099940 -0.630130 0.770023
1540821226.91623 -14.671017 6.296020 1.357656 0.002801 0.100119 -0.619656 0.778457
1540821226.94936 -14.694565 6.228701 1.356558 0.002219 0.100454 -0.609243 0.786592
1540821226.98258 -14.713819 6.160723 1.354580 0.001265 0.100931 -0.598381 0.794828
1540821227.01576 -14.732008 6.094036 1.350900 0.001207 0.101105 -0.587397 0.802957
1540821227.04892 -14.746953 6.027287 1.346543 0.000928 0.101373 -0.576390 0.810862
1540821227.08223 -14.779047 5.949501 1.348497 0.000722 0.101634 -0.565123 0.818723
1540821227.11532 -14.792366 5.881964 1.343475 0.001177 0.101243 -0.554109 0.826264
1540821227.14849 -14.806968 5.812063 1.340924 0.001895 0.100637 -0.542815 0.833799
1540821227.18166 -14.836635 5.733960 1.340591 0.002860 0.100262 -0.531381 0.841174
1540821227.21484 -14.846158 5.661869 1.335460 0.003414 0.099786 -0.519703 0.848493
1540821227.24810 -14.859106 5.587655 1.332099 0.004140 0.099223 -0.507971 0.855630
1540821227.28127 -14.856704 5.516561 1.324906 0.004844 0.098716 -0.496017 0.862670
1540821227.31444 -14.859592 5.443248 1.318431 0.004892 0.097901 -0.483823 0.869659
1540821227.34762 -14.864878 5.367416 1.312146 0.004757 0.097067 -0.471681 0.876397
1540821227.38079 -14.867126 5.289488 1.304927 0.003227 0.095973 -0.459305 0.883073
1540821227.44722 -14.886109 5.129071 1.291200 -0.002584 0.094245 -0.434624 0.895663
1540821227.48035 -14.886956 5.050812 1.285858 -0.006173 0.093230 -0.422232 0.901660
1540821227.51348 -14.881624 4.972083 1.281073 -0.009531 0.092772 -0.409366 0.907591
1540821227.54665 -14.875568 4.894632 1.274165 -0.012058 0.092350 -0.396719 0.913203
1540821227.57992 -14.877291 4.815756 1.267107 -0.015000 0.092178 -0.384197 0.918516
1540821227.64625 -14.862867 4.658816 1.250314 -0.020600 0.090414 -0.359654 0.928467
1540821227.67934 -14.854465 4.579564 1.239983 -0.024644 0.088826 -0.347681 0.933071
1540821227.71252 -14.843970 4.503828 1.232484 -0.029681 0.087046 -0.335769 0.937444
1540821227.74569 -14.834182 4.425421 1.222069 -0.035401 0.085288 -0.324428 0.941392
1540821227.77886 -14.825858 4.349847 1.213715 -0.041881 0.083715 -0.313392 0.944999
1540821227.81204 -14.808900 4.272947 1.200280 -0.048059 0.082526 -0.302313 0.948413
1540821227.84525 -14.793014 4.195855 1.185893 -0.053704 0.081438 -0.291759 0.951504
1540821227.91156 -14.759773 4.049215 1.160152 -0.064062 0.079351 -0.272111 0.956846
1540821227.94477 -14.740644 3.974191 1.144566 -0.069833 0.078724 -0.262269 0.959240
1540821228.01118 -14.695518 3.836983 1.112581 -0.082293 0.077662 -0.243377 0.963309
1540821228.04425 -14.671086 3.768515 1.096758 -0.087949 0.077214 -0.234015 0.965163
1540821228.07742 -14.659141 3.706018 1.090190 -0.093836 0.076772 -0.225254 0.966727
1540821228.11059 -14.629599 3.640351 1.070089 -0.098644 0.076331 -0.216005 0.968393
1540821228.14376 -14.603569 3.573954 1.050339 -0.102593 0.076474 -0.206519 0.970039
1540821228.17698 -14.566676 3.516261 1.024486 -0.102581 0.076433 -0.197564 0.971907
1540821228.21020 -14.529464 3.459608 0.998763 -0.099609 0.076353 -0.188624 0.973996
1540821228.24328 -14.496083 3.404154 0.977599 -0.097677 0.075505 -0.179565 0.975969
1540821228.27645 -14.455819 3.348960 0.953138 -0.096802 0.073892 -0.170014 0.977888
1540821228.30963 -14.419625 3.302930 0.931933 -0.093461 0.071342 -0.160869 0.979947
1540821228.34289 -14.371398 3.255145 0.904668 -0.088159 0.068112 -0.151731 0.982123
1540821228.37602 -14.330248 3.198299 0.880544 -0.083343 0.065234 -0.142530 0.984116
1540821228.40915 -14.282150 3.148737 0.853860 -0.080071 0.061927 -0.133201 0.985906
1540821228.44232 -14.232732 3.098593 0.828080 -0.077273 0.058196 -0.123750 0.987587
1540821228.47550 -14.183588 3.048146 0.801541 -0.074400 0.054480 -0.115162 0.989057
1540821228.50874 -14.133835 3.003261 0.775615 -0.071369 0.051631 -0.107391 0.990307
1540821228.54184 -14.081671 2.960233 0.749041 -0.067853 0.048612 -0.099812 0.991499
1540821228.57501 -14.029005 2.912404 0.723733 -0.065823 0.045768 -0.092397 0.992490
1540821228.60822 -13.975285 2.867571 0.698697 -0.066028 0.043153 -0.084791 0.993272
1540821228.64135 -13.920389 2.828844 0.672664 -0.067632 0.041167 -0.077428 0.993849
1540821228.67453 -13.863716 2.798709 0.644707 -0.068512 0.040695 -0.070916 0.994294
1540821228.70777 -13.807421 2.761318 0.618564 -0.070080 0.040969 -0.064992 0.994578
1540821228.74096 -13.751816 2.709875 0.592061 -0.071527 0.041408 -0.060109 0.994764
1540821228.77412 -13.693781 2.681044 0.567401 -0.071680 0.041462 -0.056250 0.994977
1540821228.80722 -13.635574 2.649609 0.542931 -0.070653 0.041751 -0.052643 0.995236
1540821228.84043 -13.577655 2.611004 0.520083 -0.069159 0.041532 -0.049143 0.995529
1540821228.87356 -13.517698 2.585006 0.499275 -0.068960 0.040732 -0.045997 0.995726
